Date,TimeOfCall,Age,Gender,Race,Language,City,Reason for Dispatch
8/30/2022,16:01:15,Unavailable,Female,Two or More Unspecified Race,English,Eugene,Public Assist
8/30/2022,16:14:39,70,Female,White,English,Eugene,Police Assist
8/30/2022,18:10:54,37,Male,White,English,Springfield,Public Assist
8/30/2022,18:47:40,41,Male,White,English,Springfield,Public Assist
8/30/2022,19:27:11,19,Male,White,English,Springfield,Public Assist
8/30/2022,22:30:11,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Police Assist
8/30/2022,22:36:30,37,Female,Two or More Unspecified Race,English,Springfield,Police Assist
8/30/2022,23:40:00,65,Male,White,English,Springfield,Public Assist
8/31/2022,2:43:52,38,Male,White,English,Springfield,Check Welfare
8/30/2022,11:34:13,35,Other,White,English,Eugene,Public Assist
8/30/2022,15:57:05,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
8/30/2022,15:22:17,65,Male,White,English,Eugene,Police Assist
8/30/2022,14:58:57,53,Male,White,English,Eugene,Public Assist
8/30/2022,14:36:05,Unavailable,Male,Chose not to Disclose,English,Eugene,Public Assist
8/30/2022,13:52:27,Unavailable,Female,Chose not to Disclose,English,Eugene,Police Assist
8/30/2022,13:30:07,Unavailable,Female,White,English,Eugene,Check Welfare
8/30/2022,16:20:24,63,Female,White,English,Eugene,Police Assist
8/30/2022,17:05:53,59,Female,American Indian,English,Eugene,Public Assist
8/30/2022,17:44:49,19,Male,White,English,Eugene,Public Assist
8/30/2022,18:55:15,50,Female,White,English,Eugene,Check Welfare
8/30/2022,19:27:43,26,Male,White,English,Eugene,Public Assist
8/30/2022,20:24:07,59,Male,Black or African American,English,Eugene,Police Assist
8/30/2022,21:03:56,61,Male,White,English,Eugene,Public Assist
8/30/2022,22:07:27,25,Female,White,English,Eugene,Public Assist
8/30/2022,18:17:19,30,Male,White,English,Eugene,Police Assist
8/30/2022,19:15:40,Unavailable,Female,Chose not to Disclose,English,Eugene,Police Assist
8/30/2022,19:27:00,Unavailable,Male,White,English,Eugene,Police Assist
8/30/2022,19:35:00,34,Chose not to disclose,Black or African American,English,Eugene,Check Welfare
8/30/2022,19:56:41,Unavailable,Female,White,English,Eugene,Check Welfare
8/30/2022,20:20:30,Unavailable,Male,White,English,Eugene,Check Welfare
8/30/2022,20:39:00,38,Chose not to disclose,White,English,Eugene,Public Assist
8/30/2022,21:03:05,30,Male,Two or More Unspecified Race,English,Eugene,Police Assist
8/30/2022,21:45:03,Unavailable,Male,Two or More Unspecified Race,English,Eugene,Check Welfare
8/30/2022,22:26:22,52,Female,White,English,Eugene,Check Welfare
8/30/2022,23:13:49,Unavailable,Male,Chose not to Disclose,English,Eugene,Public Assist
8/30/2022,23:36:46,Unavailable,Male,White,English,Eugene,Public Assist
8/30/2022,23:39:53,Unavailable,Female,Chose not to Disclose,English,Eugene,Check Welfare
8/30/2022,23:57:54,Unavailable,Male,Chose not to Disclose,English,Eugene,Public Assist
8/31/2022,0:08:27,58,Female,Two or More Unspecified Race,English,Eugene,Public Assist
8/31/2022,0:47:38,Unavailable,Male,White,English,Eugene,Police Assist
8/31/2022,2:25:00,Unavailable,Female,Chose not to Disclose,English,Eugene,Check Welfare
8/31/2022,3:02:17,40,Male,White,English,Eugene,Check Welfare
8/31/2022,4:10:00,76,Female,White,English,Eugene,Public Assist
8/31/2022,5:29:00,68,Male,Black or African American,English,Eugene,Public Assist
8/31/2022,5:56:00,20,Female,White,English,Eugene,Public Assist
8/31/2022,7:11:10,Unavailable,Male,Two or More Unspecified Race,English,Eugene,Public Assist
8/31/2022,7:55:00,34,Male,White,English,Eugene,Public Assist
8/31/2022,8:02:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
8/31/2022,9:06:07,Unavailable,Male,White,English,Eugene,Check Welfare
8/31/2022,9:22:16,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
8/31/2022,9:50:00,Unavailable,Male,White,English,Eugene,Check Welfare
8/31/2022,10:05:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
8/31/2022,12:04:05,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
8/31/2022,12:21:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
8/31/2022,12:44:28,Unavailable,Female,White,English,Eugene,Check Welfare
8/31/2022,14:21:46,37,Male,White,English,Eugene,Check Welfare
8/31/2022,14:54:00,28,Male,Chose not to Disclose,English,Eugene,Check Welfare
8/31/2022,15:41:35,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
8/31/2022,16:07:00,26,Female,White,English,Eugene,Public Assist
8/31/2022,8:43:21,15,Female,White,English,Springfield,Public Assist
8/31/2022,12:07:46,Unavailable,Male,White,English,Springfield,Police Assist
8/31/2022,12:35:26,68,Male,Black or African American,English,Springfield,Public Assist
8/31/2022,13:24:35,46,Male,White,English,Springfield,Check Welfare
8/31/2022,14:04:10,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
8/31/2022,16:02:28,74,Female,White,English,Springfield,Public Assist
8/31/2022,17:38:26,Unavailable,Female,White,English,Eugene,Suicidal Subject
8/31/2022,11:35:09,Unavailable,Female,White,English,Eugene,Check Welfare
8/31/2022,13:05:24,38,Male,White,English,Eugene,Police Assist
8/31/2022,14:20:59,34,Male,White,English,Eugene,Public Assist
8/31/2022,16:04:00,49,Male,White,English,Eugene,Public Assist
8/31/2022,18:30:21,66,Female,White,English,Eugene,Public Assist
8/31/2022,19:32:03,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
8/31/2022,19:37:32,27,Male,White,English,Eugene,Check Welfare
8/31/2022,19:54:06,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
8/31/2022,20:13:22,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
8/31/2022,20:21:15,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
8/31/2022,20:39:15,60,Female,White,English,Eugene,Check Welfare
8/31/2022,21:21:54,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
8/31/2022,21:29:02,33,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
8/31/2022,21:21:54,32,Female,White,English,Eugene,Check Welfare
8/31/2022,17:40:11,34,Male,White,English,Eugene,Public Assist
8/31/2022,18:38:30,49,Male,White,English,Eugene,Public Assist
8/31/2022,19:15:33,59,Male,White,English,Eugene,Public Assist
8/31/2022,19:42:43,63,Female,White,English,Eugene,Public Assist
8/31/2022,20:14:21,35,Female,Chose not to Disclose,English,Eugene,Check Welfare
8/31/2022,20:32:55,32,Female,Chose not to Disclose,English,Eugene,Check Welfare
8/31/2022,20:59:03,41,Male (Assigned Female at Birth),White,English,Eugene,Police Assist
8/31/2022,21:35:58,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
8/31/2022,22:13:01,63,Female,White,English,Eugene,Public Assist
8/31/2022,23:21:18,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
8/31/2022,17:36:12,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
8/31/2022,18:09:14,52,Male,Chose not to Disclose,English,Springfield,Check Welfare
8/31/2022,19:48:17,80,Female,White,English,Springfield,Check Welfare
8/31/2022,21:19:19,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
8/31/2022,21:41:30,13,Male,White,English,Springfield,Public Assist
8/31/2022,22:36:40,35,Male,White,English,Springfield,Check Welfare
8/31/2022,22:50:00,57,Male,American Indian,English,Springfield,Public Assist
9/1/2022,0:45:00,65,Female,White,English,Springfield,Public Assist
8/31/2022,23:54:27,36,Male,White,English,Eugene,Public Assist
8/31/2022,0:00:03,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
9/1/2022,0:12:26,67,Female,White,English,Eugene,Police Assist
9/1/2022,1:15:03,52,Female,Two or More Unspecified Race,English,Eugene,Public Assist
9/1/2022,1:32:07,65,Male,Chose not to Disclose,English,Eugene,Police Assist
9/1/2022,2:19:38,50,Male,White,English,Eugene,Police Assist
9/1/2022,3:25:43,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
9/1/2022,3:30:59,Unavailable,Female,Chose not to Disclose,English,Eugene,Public Assist
9/1/2022,3:48:49,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
9/1/2022,6:30:58,22,Male,White,English,Springfield,Check Welfare
9/1/2022,7:14:19,46,Female,White,English,Springfield,Check Welfare
9/1/2022,8:10:54,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
9/1/2022,9:20:26,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
9/1/2022,10:46:43,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
9/1/2022,10:58:15,23,Male,White,English,Springfield,Police Assist
9/1/2022,14:08:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
9/1/2022,14:25:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
9/1/2022,14:32:00,71,Female,White,English,Springfield,Check Welfare
9/1/2022,15:06:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
9/1/2022,15:25:18,22,Female,White,English,Springfield,Check Welfare
9/1/2022,15:49:40,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
9/1/2022,17:02:24,Unavailable,Non-Binary,White,English,Eugene,Suicidal Subject
9/1/2022,18:27:23,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
9/1/2022,18:40:06,Unavailable,Female,White,English,Eugene,Check Welfare
9/1/2022,18:41:03,Unavailable,Male,White,English,Eugene,Check Welfare
9/1/2022,18:49:48,Unavailable,Male,White,English,Eugene,Check Welfare
9/1/2022,19:08:04,52,Female,White,English,Eugene,Police Assist
9/1/2022,20:22:49,Unavailable,Female,Chose not to Disclose,English,Eugene,Fire Assist
9/1/2022,21:54:19,22,Non-Binary,White,English,Eugene,Suicidal Subject
9/1/2022,22:05:21,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
9/1/2022,23:25:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
9/1/2022,23:34:37,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
9/1/2022,23:35:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Transport
9/1/2022,23:40:29,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
9/1/2022,23:48:27,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
9/2/2022,0:06:31,45,Male,White,English,Eugene,Public Assist
9/2/2022,0:49:00,43,Male,White,English,Eugene,Police Assist
9/2/2022,1:11:00,26,Female,White,English,Eugene,Public Assist
9/2/2022,1:30:17,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
9/2/2022,1:37:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
9/2/2022,1:51:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
9/2/2022,2:00:00,53,Female,Chose not to Disclose,English,Eugene,Check Welfare
9/2/2022,2:19:22,64,Male (Assigned Female at Birth),White,English,Eugene,Check Welfare
9/2/2022,2:40:00,35,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
9/2/2022,2:53:00,42,Female,White,English,Eugene,Public Assist
9/2/2022,3:27:00,41,Male,White,English,Eugene,Public Assist
9/2/2022,3:56:20,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
9/12/2022,4:07:00,59,Female,White,English,Eugene,Public Assist
9/2/2022,5:17:10,43,Male,White,English,Eugene,Transport
9/1/2022,17:07:39,40,Female,Chose not to Disclose,English,Springfield,Check Welfare
9/1/2022,17:39:53,80,Female,Chose not to Disclose,English,Springfield,Check Welfare
9/1/2022,20:09:28,22,Male,Two or More Unspecified Race,English,Springfield,Public Assist
9/1/2022,20:56:35,Unavailable,Female,Chose not to Disclose,English,Springfield,Check Welfare
9/1/2022,21:11:00,37,Female,White,English,Springfield,Public Assist
9/1/2022,21:25:22,Unavailable,Male,Chose not to Disclose,English,Springfield,Public Assist
9/1/2022,21:45:33,17,Male,White,English,Springfield,Public Assist
9/1/2022,22:07:00,64,Female,White,English,Springfield,Public Assist
9/1/2022,23:11:09,Unavailable,Male,Chose not to Disclose,English,Springfield,Check Welfare
9/2/2022,1:18:47,37,Male,Black or African American,English,Springfield,Public Assist
9/2/2022,2:50:33,32,Male,Other Single Race,English,Springfield,Check Welfare
9/2/2022,3:08:51,47,Male,White,English,Springfield,Check Welfare
9/2/2022,6:46:09,38,Male,Two or More Unspecified Race,English,Eugene,Public Assist
9/2/2022,7:16:24,27,Female (Assigned Male at Birth),White,English,Eugene,Public Assist
9/2/2022,8:00:29,93,Male,White,English,Eugene,Check Welfare
9/2/2022,8:58:03,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
9/2/2022,9:02:57,67,Male,White,English,Eugene,Transport
9/2/2022,9:19:47,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
9/2/2022,9:29:20,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Transport
9/2/2022,9:42:22,32,Male,White,English,Eugene,Transport
9/2/2022,10:47:40,42,Male,White,English,Eugene,Check Welfare
9/2/2022,8:15:13,60,Male,White,English,Springfield,Check Welfare
9/2/2022,8:54:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
9/2/2022,11:05:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
9/2/2022,11:10:04,66,Male,Chose not to Disclose,English,Eugene,Police Assist
9/2/2022,11:31:40,50,Female,Black or African American,English,Eugene,Check Welfare
9/2/2022,12:17:51,45,Female,White,English,Eugene,Check Welfare
9/2/2022,12:34:49,Unavailable,Male,Two or More Unspecified Race,English,Eugene,Check Welfare
9/2/2022,13:36:37,Unavailable,Female,White,English,Eugene,Check Welfare
9/2/2022,14:21:58,Unavailable,Female,Chose not to Disclose,English,Eugene,Public Assist
9/2/2022,14:32:08,27,Female,Black or African American,English,Eugene,Check Welfare
9/2/2022,14:52:54,Unavailable,Female,White,English,Eugene,Suicidal Subject
9/2/2022,15:18:28,Unavailable,Female,Chose not to Disclose,English,Eugene,Check Welfare
9/2/2022,15:34:38,33,Male,Two or More Unspecified Race,English,Eugene,Check Welfare
9/2/2022,17:12:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Transport
9/2/2022,17:23:00,42,Female,White,English,Eugene,Public Assist
9/2/2022,17:41:00,45,Female,White,English,Eugene,Public Assist
9/2/2022,18:24:00,52,Female,White,English,Eugene,Check Welfare
9/2/2022,19:10:00,70,Male,White,English,Eugene,Check Welfare
9/2/2022,19:46:00,Unavailable,Male,Chose not to Disclose,English,Eugene,Public Assist
9/2/2022,19:56:00,Unavailable,Female,Chose not to Disclose,English,Eugene,Transport
9/2/2022,20:04:00,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
9/2/2022,20:13:00,50,Male,White,English,Eugene,Public Assist
9/2/2022,21:05:00,65,Male,White,English,Eugene,Transport
9/2/2022,21:48:00,63,Female,White,English,Eugene,Public Assist
9/2/2022,22:23:00,45,Male,White,English,Eugene,Public Assist
9/2/2022,23:13:00,21,Female,White,English,Eugene,Suicidal Subject
9/2/2022,23:50:00,Unavailable,Male,White,English,Eugene,Check Welfare
9/3/2022,0:20:26,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
9/3/2022,0:33:02,53,Male,White,English,Eugene,Police Assist
9/3/2022,0:44:48,Unavailable,Female,Chose not to Disclose,English,Eugene,Police Assist
9/3/2022,1:10:18,34,Male,White,English,Eugene,Fire Assist
9/3/2022,1:30:03,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
9/3/2022,1:36:17,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
9/2/2022,11:40:00,Unavailable,Female,White,English,Springfield,Check Welfare
9/2/2022,12:34:00,52,Male,White,English,Springfield,EMS Assist
9/2/2022,14:18:00,41,Male,White,English,Springfield,Counseling
9/2/2022,18:40:12,47,Male,White,English,Springfield,Fire Assist
9/2/2022,19:07:07,80,Female,White,English,Springfield,Public Assist
9/2/2022,19:46:46,Unavailable,Male,Chose not to Disclose,English,Springfield,Check Welfare
9/2/2022,21:31:48,44,Male,White,English,Springfield,Public Assist
9/2/2022,22:58:53,50,Male,White,English,Springfield,Public Assist
9/3/2022,0:56:57,28,Female,White,English,Springfield,Public Assist
9/3/2022,8:50:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
9/3/2022,9:26:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
9/3/2022,11:08:00,50,Female,White,English,Springfield,Check Welfare
9/3/2022,6:29:34,Unavailable,Male,White,English,Eugene,Public Assist
9/3/2022,6:50:51,Unavailable,Male,White,English,Eugene,Public Assist
9/3/2022,9:02:17,Unavailable,Female,Chose not to Disclose,English,Eugene,Check Welfare
